口径,日期,购电时间段,购电量(kWh),时段数
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-11-26,21:50-22:10,984.942229,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-11-26,22:20-22:40,1666.666667,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-11-27,0:10-0:20,180.000567,1
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-11-27,5:30-5:40,833.333333,1
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-11-27,10:50-11:00,83.370917,1
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-11-27,11:50-12:40,3515.100846,5
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-11-27,15:00-15:20,368.933083,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-11-27,21:50-22:10,988.269971,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-11-27,22:20-22:40,1666.666667,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-11-28,5:30-5:40,237.071632,1
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-11-28,11:00-12:40,4647.257360,10
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-11-28,21:50-22:10,988.267004,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-11-28,22:20-22:40,1666.666667,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-11-29,0:00-0:50,3506.799951,5
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-11-29,5:30-5:40,833.333667,1
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-11-29,11:50-12:40,4490.633643,5
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-11-29,21:50-22:10,988.279519,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-11-29,22:20-22:40,1666.666667,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-11-30,0:10-0:20,180.000000,1
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-11-30,5:30-5:40,833.334850,1
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-11-30,10:50-12:40,2987.923404,11
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-11-30,15:00-15:20,304.153100,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-11-30,21:50-22:10,988.266667,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-11-30,22:20-22:40,1666.666667,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-01,0:00-0:20,1009.769974,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-01,5:30-5:40,833.335083,1
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-01,10:50-12:50,6294.206984,12
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-01,14:50-15:30,639.897783,4
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-01,21:50-22:10,987.572635,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-01,22:20-22:40,1666.666667,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-02,0:10-0:20,748.375129,1
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-02,5:30-5:40,833.335800,1
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-02,10:50-12:50,7647.732531,12
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-02,14:50-15:40,638.820850,5
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-02,21:50-22:10,988.180980,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-02,22:20-22:40,1666.666667,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-03,0:10-0:20,180.000217,1
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-03,5:30-5:40,833.336433,1
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-03,12:30-12:40,660.179967,1
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-03,15:00-15:20,330.394700,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-03,22:00-22:10,833.333333,1
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-03,22:20-22:40,1404.605594,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-04,0:10-0:20,180.000250,1
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-04,5:30-5:40,833.336850,1
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-04,11:00-12:50,7966.685956,11
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-04,14:50-15:40,1247.024150,5
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-04,21:50-22:10,988.266883,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-04,22:20-22:40,1666.666667,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-05,0:00-0:30,1684.691517,3
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-05,5:30-5:40,833.337067,1
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-05,11:50-12:40,2297.987066,5
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-05,21:50-22:10,988.323853,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-05,22:20-22:40,1666.666667,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-06,0:00-0:30,1923.199484,3
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-06,5:30-5:40,833.337983,1
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-06,11:50-12:40,2811.944227,5
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-06,15:00-15:10,87.743006,1
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-06,21:50-22:10,988.318547,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-06,22:20-22:40,1666.666667,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-07,0:00-0:20,1365.461658,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-07,5:30-5:40,833.338967,1
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-07,10:50-12:50,7527.859554,12
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-07,14:50-15:40,706.773933,5
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-07,21:50-22:10,988.266950,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-07,22:20-22:40,1666.666667,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-08,0:00-0:30,2047.737830,3
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-08,5:30-5:40,833.338850,1
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-08,10:50-12:50,5858.752607,12
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-08,15:00-15:40,448.566767,4
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-08,21:50-22:10,988.266977,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-08,22:20-22:40,1666.666667,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-09,0:00-0:20,1606.703787,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-09,5:30-5:40,833.338417,1
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-09,10:50-12:50,6280.138215,12
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-09,15:00-15:40,434.697883,4
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-09,21:50-22:10,988.266991,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-09,22:20-22:40,1666.666667,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-10,0:10-0:20,180.000483,1
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-10,5:30-5:40,833.339950,1
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-10,11:50-12:40,3588.617396,5
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-10,14:50-15:30,715.186817,4
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-10,21:50-22:10,988.272064,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-10,22:20-22:40,1666.666667,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-11,0:00-0:20,924.502201,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-11,5:30-5:40,833.339117,1
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-11,10:50-12:50,6627.353146,12
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-11,14:50-15:30,729.983250,4
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-11,21:50-22:10,988.267031,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-11,22:20-22:40,1666.666667,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-12,0:00-0:30,1692.211456,3
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-12,5:30-5:40,833.338800,1
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-12,11:50-12:40,1011.357217,5
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-12,21:50-22:10,988.336219,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-12,22:20-22:40,1666.666667,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-13,0:00-0:30,1858.719439,3
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-13,5:30-5:40,833.339433,1
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-13,11:50-12:40,2140.516433,5
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-13,21:50-22:10,988.337474,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-13,22:20-22:40,1666.666667,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-14,0:10-0:20,180.000367,1
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-14,5:30-5:40,833.338383,1
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-14,11:50-12:10,1328.816784,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-14,12:30-12:40,742.956600,1
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-14,15:00-15:30,573.957433,3
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-14,21:50-22:10,988.266964,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-14,22:20-22:40,1666.666667,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-15,0:10-0:20,180.000350,1
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-15,5:30-5:40,833.338233,1
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-15,11:50-12:10,958.395108,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-15,12:30-12:40,732.872883,1
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-15,15:00-15:30,493.400883,3
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-15,21:50-22:10,988.266977,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-15,22:20-22:40,1666.666667,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-16,0:10-0:20,602.277983,1
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-16,5:30-5:40,833.338950,1
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-16,11:00-11:10,705.916105,1
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-16,11:50-12:40,4079.475133,5
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-16,14:50-15:40,848.688333,5
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-16,21:50-22:10,988.266977,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-16,22:20-22:40,1666.666667,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-17,0:00-0:30,1749.195416,3
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-17,5:30-5:40,833.338783,1
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-17,10:50-12:50,5464.985456,12
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-17,15:00-15:40,691.342953,4
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-17,21:50-22:10,988.272491,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-17,22:20-22:40,1666.666667,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-18,0:10-0:20,265.045192,1
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-18,5:30-5:40,833.339283,1
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-18,11:50-12:40,3692.576607,5
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-18,15:00-15:30,525.282733,3
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-18,21:50-22:10,988.272114,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-18,22:20-22:40,1666.666667,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-19,0:10-0:20,689.194966,1
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-19,5:30-5:40,833.338067,1
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-19,12:30-12:40,699.047700,1
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-19,15:00-15:10,61.195149,1
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-19,21:50-22:10,988.331332,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-19,22:20-22:40,1666.666667,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-20,0:00-0:20,1625.140422,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-20,5:30-5:40,833.338083,1
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-20,11:50-12:40,2417.248716,5
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-20,15:00-15:10,82.606197,1
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-20,21:50-22:10,988.331750,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-20,22:20-22:40,1666.666667,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-21,0:10-0:20,764.665705,1
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-21,5:30-5:40,833.338600,1
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-21,11:50-12:40,4207.803436,5
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-21,15:00-15:40,486.903790,4
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-21,21:50-22:10,988.266977,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-21,22:20-22:40,1666.666667,2
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-22,0:10-0:20,693.932178,1
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-22,5:30-5:40,833.338283,1
⑤【假设性对照】仅光伏不可知 + 允许日内再调度储能,2025-12-22,11:50-12:10,1503.415933,2
